customerid,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
15691,274,1,136.80,1,1,1,111,Needs Attention
17212,275,1,226.85,1,1,1,111,Needs Attention
14479,275,2,316.25,1,2,2,122,Needs Attention
13060,275,1,307.53,1,2,2,122,Needs Attention
17438,275,1,388.45,1,2,2,122,Needs Attention
14890,275,1,125.65,1,2,1,121,Needs Attention
15894,275,2,247.00,1,2,1,121,Needs Attention
14957,275,1,58.49,1,1,1,111,Needs Attention
15528,276,1,229.33,1,1,1,111,Needs Attention
15424,276,2,383.34,1,3,2,132,Needs Attention
18108,276,1,271.00,1,2,2,122,Needs Attention
17775,276,1,56.40,1,1,1,111,Needs Attention
15353,276,2,768.87,1,3,3,133,Needs Attention
15832,276,1,836.79,1,1,3,113,Needs Attention
15589,277,3,478.53,1,3,2,132,Needs Attention
13439,277,1,283.71,1,2,2,122,Needs Attention
13803,277,1,277.07,1,2,2,122,Needs Attention
16980,277,2,993.81,1,3,4,134,Needs Attention
15083,278,1,88.20,1,1,1,111,Needs Attention
13649,278,2,346.60,1,2,2,122,Needs Attention
12792,278,1,400.54,1,1,2,112,Needs Attention
13368,278,2,623.40,1,3,3,133,Needs Attention
15032,278,3,4955.80,1,4,5,145,Needs Attention
16692,278,2,1276.00,1,3,4,134,Needs Attention
18010,278,1,174.80,1,1,1,111,Needs Attention
14476,279,1,193.00,1,1,1,111,Needs Attention
13357,279,1,591.70,1,1,3,113,Needs Attention
18071,279,2,453.00,1,3,2,132,Needs Attention
13452,281,2,590.00,1,3,3,133,Needs Attention
14536,281,1,170.95,1,1,1,111,Needs Attention
17698,282,1,154.95,1,1,1,111,Needs Attention
16063,282,1,335.32,1,2,2,122,Needs Attention
16022,282,1,592.21,1,1,3,113,Needs Attention
14256,282,2,969.06,1,3,4,134,Needs Attention
14348,282,1,409.57,1,1,2,112,Needs Attention
16769,282,1,331.14,1,2,2,122,Needs Attention
15178,282,1,40.50,1,1,1,111,Needs Attention
12811,282,3,514.85,1,3,3,133,Needs Attention
13341,282,1,775.85,1,1,3,113,Needs Attention
13512,282,1,251.21,1,2,2,122,Needs Attention
12564,283,1,456.90,1,1,2,112,Needs Attention
13239,283,1,329.56,1,2,2,122,Needs Attention
17102,283,1,25.50,1,2,1,121,Needs Attention
14870,283,1,327.25,1,2,2,122,Needs Attention
16250,283,2,389.44,1,3,2,132,Needs Attention
18191,283,1,207.80,1,1,1,111,Needs Attention
17486,283,1,396.87,1,2,2,122,Needs Attention
12818,283,1,1542.08,1,2,4,124,Needs Attention
13132,283,1,77.30,1,1,1,111,Needs Attention
17507,283,2,604.33,1,3,3,133,Needs Attention
12831,284,1,215.05,1,1,1,111,Needs Attention
14632,284,1,114.56,1,2,1,121,Needs Attention
15457,284,1,232.87,1,1,1,111,Needs Attention
16135,284,1,517.55,1,1,3,113,Needs Attention
16721,284,1,292.47,1,2,2,122,Needs Attention
15437,284,1,199.51,1,1,1,111,Needs Attention
17678,285,1,298.11,1,2,2,122,Needs Attention
16427,285,2,241.06,1,2,1,121,Needs Attention
13262,285,1,200.29,1,1,1,111,Needs Attention
18224,285,1,158.95,1,1,1,111,Needs Attention
16619,285,1,226.21,1,1,1,111,Needs Attention
13934,285,1,922.10,1,2,3,123,Needs Attention
17763,285,1,15.00,1,1,1,111,Needs Attention
14762,285,1,300.52,1,2,2,122,Needs Attention
15703,286,1,211.50,1,1,1,111,Needs Attention
16402,286,2,287.55,1,2,2,122,Needs Attention
17230,286,8,3638.41,1,5,5,155,Needs Attention
14693,286,1,172.90,1,1,1,111,Needs Attention
15408,286,1,267.18,1,2,2,122,Needs Attention
16096,286,1,320.62,1,2,2,122,Needs Attention
15445,286,1,113.50,1,2,1,121,Needs Attention
12902,286,1,138.68,1,1,1,111,Needs Attention
14633,288,1,344.90,1,2,2,122,Needs Attention
14155,288,1,118.75,1,2,1,121,Needs Attention
15695,288,2,409.98,1,3,2,132,Needs Attention
16256,288,1,752.43,1,1,3,113,Needs Attention
16716,288,2,901.20,1,3,3,133,Needs Attention
14041,288,1,141.41,1,1,1,111,Needs Attention
15019,288,1,243.91,1,1,1,111,Needs Attention
17060,288,1,234.24,1,1,1,111,Needs Attention
14066,288,1,152.55,1,1,1,111,Needs Attention
13072,288,1,177.15,1,1,1,111,Needs Attention
14059,288,1,183.60,1,1,1,111,Needs Attention
16216,289,1,914.93,1,1,3,113,Needs Attention
13185,289,1,71.40,1,1,1,111,Needs Attention
13707,289,2,806.41,1,3,3,133,Needs Attention
12514,289,1,1017.68,1,2,4,124,Needs Attention
16976,289,1,251.52,1,2,2,122,Needs Attention
16377,289,1,676.20,1,1,3,113,Needs Attention
14840,289,1,62.85,1,1,1,111,Needs Attention
12845,289,4,354.09,1,4,2,142,Needs Attention
13216,289,1,333.74,1,2,2,122,Needs Attention
16297,290,1,301.90,1,2,2,122,Needs Attention
13358,290,1,439.03,1,1,2,112,Needs Attention
13299,290,1,142.50,1,1,1,111,Needs Attention
13261,290,2,944.10,1,3,4,134,Needs Attention
16152,290,1,1829.04,1,1,4,114,Needs Attention
13121,291,1,283.73,1,2,2,122,Needs Attention
15047,291,1,343.62,1,2,2,122,Needs Attention
17542,291,1,169.30,1,1,1,111,Needs Attention
16037,291,3,855.02,1,3,3,133,Needs Attention
16392,291,1,201.19,1,1,1,111,Needs Attention
13716,291,1,138.28,1,1,1,111,Needs Attention
15388,292,1,140.54,1,1,1,111,Needs Attention
14962,292,1,126.70,1,1,1,111,Needs Attention
13708,293,1,285.33,1,2,2,122,Needs Attention
13226,295,1,108.21,1,2,1,121,Needs Attention
15049,295,1,121.17,1,2,1,121,Needs Attention
13133,295,2,109.80,1,2,1,121,Needs Attention
14114,295,2,386.53,1,3,2,132,Needs Attention
17194,295,2,241.78,1,2,1,121,Needs Attention
13043,295,1,516.42,1,1,3,113,Needs Attention
16766,295,2,1145.60,1,3,4,134,Needs Attention
16471,296,1,223.95,1,1,1,111,Needs Attention
14603,296,1,660.00,1,1,3,113,Needs Attention
14350,296,1,282.93,1,2,2,122,Needs Attention
14727,296,1,268.58,1,2,2,122,Needs Attention
16625,296,1,333.08,1,2,2,122,Needs Attention
18086,296,1,101.34,1,2,1,121,Needs Attention
15308,296,1,310.47,1,2,2,122,Needs Attention
14165,297,1,115.34,1,2,1,121,Needs Attention
13493,297,2,618.63,1,3,3,133,Needs Attention
13093,297,8,7832.47,1,5,5,155,Needs Attention
12881,297,1,298.00,1,2,2,122,Needs Attention
15057,297,2,1489.50,1,3,4,134,Needs Attention
17138,297,1,380.50,1,2,2,122,Needs Attention
14586,298,1,237.36,1,1,1,111,Needs Attention
16917,298,1,391.52,1,2,2,122,Needs Attention
17639,298,1,108.50,1,2,1,121,Needs Attention
12623,298,1,305.10,1,2,2,122,Needs Attention
15944,298,1,325.10,1,2,2,122,Needs Attention
15234,298,1,197.00,1,1,1,111,Needs Attention
17654,299,1,117.55,1,2,1,121,Needs Attention
16517,299,1,162.70,1,1,1,111,Needs Attention
15869,299,2,143.24,1,2,1,121,Needs Attention
15554,299,1,217.20,1,1,1,111,Needs Attention
14012,299,1,328.80,1,2,2,122,Needs Attention
12614,299,1,315.60,1,2,2,122,Needs Attention
18280,299,1,180.60,1,1,1,111,Needs Attention
14247,300,1,135.12,1,1,1,111,Needs Attention
17325,302,1,96.80,1,2,1,121,Needs Attention
17508,302,1,387.31,1,2,2,122,Needs Attention
14670,302,2,388.17,1,3,2,132,Needs Attention
14570,302,2,218.06,1,2,1,121,Needs Attention
17535,302,1,164.40,1,1,1,111,Needs Attention
12755,302,2,3811.95,1,3,5,135,Needs Attention
14779,302,3,386.15,1,3,2,132,Needs Attention
13382,302,1,222.99,1,1,1,111,Needs Attention
12817,303,1,166.04,1,1,1,111,Needs Attention
14483,303,1,137.10,1,1,1,111,Needs Attention
17789,303,1,225.90,1,1,1,111,Needs Attention
16159,303,1,348.20,1,2,2,122,Needs Attention
15087,303,1,306.94,1,2,2,122,Needs Attention
13715,303,5,1075.74,1,4,4,144,Needs Attention
17995,303,1,76.10,1,1,1,111,Needs Attention
17923,304,1,207.50,1,1,1,111,Needs Attention
13497,304,2,348.05,1,2,2,122,Needs Attention
12873,304,1,374.00,1,2,2,122,Needs Attention
15733,304,1,162.30,1,1,1,111,Needs Attention
12834,304,1,312.38,1,2,2,122,Needs Attention
16792,304,2,106.63,1,2,1,121,Needs Attention
15456,305,3,434.59,1,3,2,132,Needs Attention
12866,305,1,559.12,1,1,3,113,Needs Attention
16078,305,1,79.20,1,1,1,111,Needs Attention
13166,305,1,403.80,1,1,2,112,Needs Attention
15709,305,1,133.25,1,1,1,111,Needs Attention
15319,305,1,204.50,1,1,1,111,Needs Attention
15257,305,1,317.15,1,2,2,122,Needs Attention
16339,306,1,92.60,1,2,1,121,Needs Attention
14046,306,1,154.99,1,1,1,111,Needs Attention
12509,306,1,176.50,1,1,1,111,Needs Attention
17165,306,1,158.68,1,1,1,111,Needs Attention
14036,306,1,626.65,1,1,3,113,Needs Attention
13684,307,1,65.13,1,1,1,111,Needs Attention
16598,307,1,145.05,1,1,1,111,Needs Attention
13345,309,1,389.50,1,2,2,122,Needs Attention
13753,309,1,741.26,1,1,3,113,Needs Attention
12361,309,1,189.90,1,1,1,111,Needs Attention
13973,309,1,264.70,1,2,2,122,Needs Attention
12565,310,1,145.92,1,1,1,111,Needs Attention
18056,310,1,363.65,1,2,2,122,Needs Attention
13501,310,1,1340.32,1,2,4,124,Needs Attention
16072,310,1,584.32,1,1,3,113,Needs Attention
13751,310,1,296.25,1,2,2,122,Needs Attention
17117,310,1,116.20,1,2,1,121,Needs Attention
15543,310,1,119.36,1,2,1,121,Needs Attention
12945,310,1,462.95,1,1,2,112,Needs Attention
16997,310,3,702.00,1,4,3,143,Needs Attention
15397,311,1,94.00,1,2,1,121,Needs Attention
17499,311,1,622.88,1,1,3,113,Needs Attention
17171,311,1,224.91,1,1,1,111,Needs Attention
18068,311,1,101.70,1,2,1,121,Needs Attention
16546,312,2,787.15,1,3,3,133,Needs Attention
15303,312,1,574.02,1,1,3,113,Needs Attention
18114,312,1,220.10,1,1,1,111,Needs Attention
16349,312,1,53.50,1,1,1,111,Needs Attention
16913,312,1,113.44,1,2,1,121,Needs Attention
13044,313,1,560.47,1,1,3,113,Needs Attention
12365,313,2,641.38,1,3,3,133,Needs Attention
12707,313,1,603.42,1,1,3,113,Needs Attention
12988,314,1,466.32,1,1,2,112,Needs Attention
16765,316,1,34.00,1,2,1,121,Needs Attention
13932,316,1,307.40,1,2,2,122,Needs Attention
12852,316,1,311.55,1,2,2,122,Needs Attention
13151,317,1,1253.22,1,2,4,124,Needs Attention
18138,317,1,152.65,1,1,1,111,Needs Attention
14371,317,1,100.50,1,2,1,121,Needs Attention
16509,318,1,363.70,1,2,2,122,Needs Attention
16494,318,1,817.28,1,1,3,113,Needs Attention
16148,318,1,76.32,1,1,1,111,Needs Attention
14386,318,1,142.40,1,1,1,111,Needs Attention
15670,318,1,173.05,1,1,1,111,Needs Attention
14935,319,1,1784.71,1,1,4,114,Needs Attention
14176,319,4,576.90,1,4,3,143,Needs Attention
13893,319,1,821.10,1,1,3,113,Needs Attention
16738,319,1,3.75,1,2,1,121,Needs Attention
16073,319,1,122.40,1,2,1,121,Needs Attention
14760,319,1,89.20,1,2,1,121,Needs Attention
17829,320,1,889.24,1,1,3,113,Needs Attention
15236,320,1,321.05,1,2,2,122,Needs Attention
16084,321,1,436.18,1,1,2,112,Needs Attention
16897,321,2,289.78,1,2,2,122,Needs Attention
18159,323,1,530.15,1,1,3,113,Needs Attention
13672,323,2,186.39,1,2,1,121,Needs Attention
13819,323,3,1140.35,1,3,4,134,Needs Attention
13706,324,1,330.79,1,2,2,122,Needs Attention
16405,324,2,167.25,1,2,1,121,Needs Attention
14081,324,2,903.32,1,3,3,133,Needs Attention
17334,324,2,307.02,1,2,2,122,Needs Attention
16425,324,1,302.70,1,2,2,122,Needs Attention
16725,324,7,733.67,1,5,3,153,Needs Attention
12561,324,1,238.85,1,1,1,111,Needs Attention
14431,324,1,470.36,1,1,2,112,Needs Attention
15843,325,1,118.95,1,2,1,121,Needs Attention
17358,325,2,357.86,1,3,2,132,Needs Attention
15970,325,1,314.10,1,2,2,122,Needs Attention
12401,325,1,84.30,1,1,1,111,Needs Attention
17843,325,1,202.53,1,1,1,111,Needs Attention
17881,326,1,133.35,1,1,1,111,Needs Attention
15753,326,1,79.20,1,1,1,111,Needs Attention
17859,326,1,141.92,1,1,1,111,Needs Attention
13809,327,1,143.25,1,1,1,111,Needs Attention
14048,327,1,403.28,1,1,2,112,Needs Attention
14600,327,1,393.33,1,2,2,122,Needs Attention
13584,328,1,142.40,1,1,1,111,Needs Attention
15808,328,4,3639.72,1,4,5,145,Needs Attention
17392,328,2,400.43,1,3,2,132,Needs Attention
12956,328,1,108.07,1,2,1,121,Needs Attention
14438,328,1,131.90,1,1,1,111,Needs Attention
17517,330,1,153.94,1,1,1,111,Needs Attention
13963,330,4,664.54,1,4,3,143,Needs Attention
17226,330,1,393.49,1,2,2,122,Needs Attention
12410,330,2,693.33,1,3,3,133,Needs Attention
15090,330,1,381.32,1,2,2,122,Needs Attention
17291,330,1,550.80,1,1,3,113,Needs Attention
13800,331,1,558.32,1,1,3,113,Needs Attention
13581,331,1,118.00,1,2,1,121,Needs Attention
14497,331,1,475.37,1,1,2,112,Needs Attention
16030,331,1,303.34,1,2,2,122,Needs Attention
12559,332,2,561.71,1,3,3,133,Needs Attention
18250,332,1,349.27,1,2,2,122,Needs Attention
17912,332,5,310.06,1,4,2,142,Needs Attention
14411,332,1,1063.00,1,2,4,124,Needs Attention
17223,332,2,413.51,1,3,2,132,Needs Attention
12350,332,1,334.40,1,2,2,122,Needs Attention
15226,332,1,154.41,1,1,1,111,Needs Attention
14457,332,1,113.64,1,2,1,121,Needs Attention
14850,333,1,325.75,1,2,2,122,Needs Attention
14496,333,2,538.81,1,3,3,133,Needs Attention
14549,333,1,289.24,1,2,2,122,Needs Attention
15107,333,6,319.50,1,5,2,152,Needs Attention
12929,333,1,117.85,1,2,1,121,Needs Attention
17356,333,1,178.22,1,1,1,111,Needs Attention
12373,333,1,364.60,1,2,2,122,Needs Attention
15940,333,1,35.80,1,1,1,111,Needs Attention
13494,333,1,316.26,1,2,2,122,Needs Attention
16403,334,1,177.50,1,1,1,111,Needs Attention
17239,334,1,382.50,1,2,2,122,Needs Attention
13600,334,1,219.52,1,1,1,111,Needs Attention
17619,334,1,207.51,1,1,1,111,Needs Attention
15448,334,1,494.64,1,1,3,113,Needs Attention
18095,334,2,580.05,1,3,3,133,Needs Attention
15881,334,5,501.39,1,4,3,143,Needs Attention
17431,335,1,402.33,1,1,2,112,Needs Attention
13161,335,1,112.75,1,2,1,121,Needs Attention
17062,335,4,533.33,1,4,3,143,Needs Attention
15415,335,1,549.53,1,1,3,113,Needs Attention
12377,337,2,1628.12,1,3,4,134,Needs Attention
12735,337,2,779.57,1,3,3,133,Needs Attention
12574,337,1,218.45,1,1,1,111,Needs Attention
12764,338,1,1693.88,1,2,4,124,Needs Attention
13506,338,2,458.52,1,3,2,132,Needs Attention
13328,338,1,1308.48,1,2,4,124,Needs Attention
15661,339,2,309.80,1,2,2,122,Needs Attention
16124,339,1,249.00,1,2,2,122,Needs Attention
12591,339,1,452.85,1,1,2,112,Needs Attention
17118,339,1,157.02,1,1,1,111,Needs Attention
15213,340,2,328.35,1,2,2,122,Needs Attention
13703,340,1,99.50,1,2,1,121,Needs Attention
16222,340,1,769.50,1,1,3,113,Needs Attention
13002,340,1,120.95,1,2,1,121,Needs Attention
15222,340,1,585.00,1,1,3,113,Needs Attention
13615,340,1,417.69,1,1,2,112,Needs Attention
16757,340,1,106.83,1,2,1,121,Needs Attention
14248,340,1,302.58,1,2,2,122,Needs Attention
14130,341,1,480.91,1,1,2,112,Needs Attention
14439,341,1,2661.24,1,1,5,115,Needs Attention
14368,341,1,155.00,1,1,1,111,Needs Attention
15820,341,1,206.98,1,1,1,111,Needs Attention
13551,341,1,91.80,1,2,1,121,Needs Attention
15052,341,1,201.83,1,1,1,111,Needs Attention
14782,341,1,200.10,1,1,1,111,Needs Attention
14068,342,1,258.15,1,2,2,122,Needs Attention
15167,342,1,158.80,1,1,1,111,Needs Attention
17714,342,1,153.00,1,1,1,111,Needs Attention
15174,344,1,135.75,1,1,1,111,Needs Attention
17890,344,2,582.69,1,3,3,133,Needs Attention
16387,344,1,94.36,1,2,1,121,Needs Attention
17094,344,1,302.00,1,2,2,122,Needs Attention
15422,345,2,97.70,1,2,1,121,Needs Attention
12402,345,1,225.60,1,1,1,111,Needs Attention
15262,345,1,178.95,1,1,1,111,Needs Attention
13008,345,1,229.47,1,1,1,111,Needs Attention
17862,345,1,330.90,1,2,2,122,Needs Attention
14090,346,1,76.32,1,1,1,111,Needs Attention
12665,346,1,63.00,1,1,1,111,Needs Attention
18233,347,1,440.00,1,1,2,112,Needs Attention
12346,347,1,77183.60,1,1,5,115,Needs Attention
13898,347,1,155.93,1,1,1,111,Needs Attention
15395,347,1,107.45,1,2,1,121,Needs Attention
14238,348,1,146.85,1,1,1,111,Needs Attention
15316,348,1,165.00,1,1,1,111,Needs Attention
18212,348,1,203.27,1,1,1,111,Needs Attention
13859,348,1,196.96,1,1,1,111,Needs Attention
12872,348,2,599.97,1,3,3,133,Needs Attention
12672,351,1,225.90,1,1,1,111,Needs Attention
18106,351,1,398.50,1,1,2,112,Needs Attention
13385,351,1,534.57,1,1,3,113,Needs Attention
15510,352,1,250.00,1,2,2,122,Needs Attention
15447,352,1,155.17,1,1,1,111,Needs Attention
18085,352,2,689.95,1,3,3,133,Needs Attention
13284,352,1,201.19,1,1,1,111,Needs Attention
16315,352,1,226.37,1,1,1,111,Needs Attention
14270,353,1,492.65,1,1,3,113,Needs Attention
14185,353,1,197.65,1,1,1,111,Needs Attention
12652,353,1,919.98,1,2,3,123,Needs Attention
15171,353,1,1289.50,1,2,4,124,Needs Attention
12736,354,1,234.00,1,1,1,111,Needs Attention
13144,354,1,110.95,1,2,1,121,Needs Attention
17569,354,1,344.14,1,2,2,122,Needs Attention
15346,354,1,252.42,1,2,2,122,Needs Attention
16351,354,1,153.90,1,1,1,111,Needs Attention
16850,355,1,332.41,1,2,2,122,Needs Attention
17406,355,3,2159.98,1,4,5,145,Needs Attention
15100,355,3,876.00,1,3,3,133,Needs Attention
15326,355,1,311.71,1,2,2,122,Needs Attention
12651,356,1,114.00,1,2,1,121,Needs Attention
12793,356,2,545.48,1,3,3,133,Needs Attention
18032,356,1,73.50,1,1,1,111,Needs Attention
17128,356,1,157.09,1,1,1,111,Needs Attention
12489,358,1,334.93,1,2,2,122,Needs Attention
12829,358,2,293.00,1,2,2,122,Needs Attention
15649,358,2,816.00,1,3,3,133,Needs Attention
12501,358,1,2169.39,1,1,5,115,Needs Attention
14889,358,1,135.90,1,1,1,111,Needs Attention
15607,358,1,104.76,1,2,1,121,Needs Attention
12386,359,2,401.90,1,3,2,132,Needs Attention
13187,359,1,236.02,1,1,1,111,Needs Attention
15464,360,1,1044.65,1,2,4,124,Needs Attention
15266,360,1,119.30,1,2,1,121,Needs Attention
16282,361,1,168.30,1,1,1,111,Needs Attention
13304,373,1,300.42,1,2,2,122,Needs Attention
13922,373,1,172.25,1,1,1,111,Needs Attention
15562,373,1,134.55,1,1,1,111,Needs Attention
12734,374,1,110.40,1,2,1,121,Needs Attention
12515,375,1,383.70,1,2,2,122,Needs Attention
16270,375,1,1141.24,1,2,4,124,Needs Attention
15460,376,1,198.71,1,1,1,111,Needs Attention
15279,376,1,290.51,1,2,2,122,Needs Attention
17343,377,1,193.64,1,1,1,111,Needs Attention
13033,379,1,190.55,1,1,1,111,Needs Attention
12551,379,1,168.00,1,1,1,111,Needs Attention
15204,379,1,316.58,1,2,2,122,Needs Attention
15160,379,1,158.16,1,1,1,111,Needs Attention
18176,380,1,476.35,1,1,2,112,Needs Attention
14373,380,1,76.55,1,1,1,111,Needs Attention
15789,380,1,351.30,1,2,2,122,Needs Attention
13874,380,1,540.45,1,1,3,113,Needs Attention
12967,380,2,1660.90,1,3,4,134,Needs Attention
17691,380,2,290.40,1,2,2,122,Needs Attention
17496,380,1,271.05,1,2,2,122,Needs Attention
15224,380,2,322.08,1,2,2,122,Needs Attention
17752,381,1,80.64,1,1,1,111,Needs Attention
18050,381,1,74.40,1,1,1,111,Needs Attention
13295,381,1,201.20,1,1,1,111,Needs Attention
17525,381,1,422.70,1,1,2,112,Needs Attention
17551,381,1,290.34,1,2,2,122,Needs Attention
16202,382,1,365.27,1,2,2,122,Needs Attention
13948,382,1,102.00,1,2,1,121,Needs Attention
16499,382,2,365.45,1,3,2,132,Needs Attention
16812,382,1,479.35,1,1,2,112,Needs Attention
17303,383,1,250.04,1,2,2,122,Needs Attention
15361,383,1,418.92,1,1,2,112,Needs Attention
17524,383,1,145.00,1,1,1,111,Needs Attention
15454,384,1,164.10,1,1,1,111,Needs Attention
15503,384,1,141.04,1,1,1,111,Needs Attention
16665,384,1,135.40,1,1,1,111,Needs Attention
18004,384,1,146.47,1,1,1,111,Needs Attention
17251,384,1,269.83,1,2,2,122,Needs Attention
14413,384,1,121.05,1,2,1,121,Needs Attention
17880,386,1,458.92,1,1,2,112,Needs Attention
14082,386,1,180.30,1,1,1,111,Needs Attention
12785,386,1,311.95,1,2,2,122,Needs Attention
16565,386,1,173.70,1,1,1,111,Needs Attention
16727,386,1,251.77,1,2,2,122,Needs Attention
15723,386,1,189.85,1,1,1,111,Needs Attention
17456,387,1,249.86,1,2,2,122,Needs Attention
14932,387,1,363.53,1,2,2,122,Needs Attention
14355,387,1,174.40,1,1,1,111,Needs Attention
12797,387,1,254.03,1,2,2,122,Needs Attention
16065,387,1,365.74,1,2,2,122,Needs Attention
17978,387,1,300.92,1,2,2,122,Needs Attention
14437,387,1,63.00,1,1,1,111,Needs Attention
13369,387,1,308.28,1,2,2,122,Needs Attention
15945,387,1,181.00,1,1,1,111,Needs Attention
16795,387,1,408.58,1,1,2,112,Needs Attention
15332,388,4,1661.06,1,4,4,144,Needs Attention
13270,388,1,590.00,1,1,3,113,Needs Attention
15221,388,1,403.25,1,1,2,112,Needs Attention
18269,388,1,168.60,1,1,1,111,Needs Attention
15973,388,1,307.82,1,2,2,122,Needs Attention
15347,388,1,201.60,1,1,1,111,Needs Attention
16893,388,1,140.86,1,1,1,111,Needs Attention
12441,388,1,173.55,1,1,1,111,Needs Attention
16679,388,1,129.75,1,1,1,111,Needs Attention
14821,388,1,48.80,1,1,1,111,Needs Attention
13807,389,1,112.60,1,2,1,121,Needs Attention
13786,389,1,230.40,1,1,1,111,Needs Attention
15180,389,1,87.50,1,1,1,111,Needs Attention
18119,389,1,180.70,1,1,1,111,Needs Attention
16125,389,1,289.35,1,2,2,122,Needs Attention
16658,390,1,123.24,1,2,1,121,Needs Attention
17860,390,1,212.90,1,1,1,111,Needs Attention
18113,390,1,76.32,1,1,1,111,Needs Attention
15899,390,1,56.25,1,1,1,111,Needs Attention
16858,390,1,321.45,1,2,2,122,Needs Attention
14813,391,2,131.78,1,2,1,121,Needs Attention
16718,391,1,572.96,1,1,3,113,Needs Attention
15880,391,1,325.73,1,2,2,122,Needs Attention
14589,393,1,39.75,1,1,1,111,Needs Attention
17967,393,1,110.82,1,2,1,121,Needs Attention
13370,393,1,754.87,1,1,3,113,Needs Attention
12686,393,1,89.14,1,2,1,121,Needs Attention
12725,393,1,427.80,1,1,2,112,Needs Attention
16926,393,1,230.25,1,1,1,111,Needs Attention
17855,394,1,208.97,1,1,1,111,Needs Attention
15923,394,1,127.08,1,1,1,111,Needs Attention
17976,394,1,313.29,1,2,2,122,Needs Attention
12855,394,1,38.10,1,1,1,111,Needs Attention
12738,394,1,155.35,1,1,1,111,Needs Attention
13108,394,1,350.06,1,2,2,122,Needs Attention
15070,394,1,106.20,1,2,1,121,Needs Attention
14576,394,1,35.40,1,2,1,121,Needs Attention
17850,394,34,5391.21,1,5,5,155,Needs Attention
16752,394,1,207.50,1,1,1,111,Needs Attention
15823,394,1,15.00,1,2,1,121,Needs Attention
16510,394,1,248.10,1,2,2,122,Needs Attention
17732,394,1,303.97,1,2,2,122,Needs Attention
