customerid,last_purchase_date,frequency,monetary,recency_days
17817,2011-12-05 14:39:00,3,381.78,26
17819,2011-09-29 10:52:00,7,3704.87,93
17824,2011-10-19 14:14:00,1,298.40,73
17827,2011-12-04 15:00:00,5,1976.09,27
17828,2011-11-17 08:41:00,4,1820.09,44
17829,2011-02-14 12:46:00,1,889.24,320
17830,2011-12-08 12:28:00,3,398.70,23
17831,2011-11-06 15:09:00,1,35.40,55
17832,2011-10-21 11:43:00,1,155.37,71
17835,2011-12-07 11:48:00,3,342.24,24
17836,2011-10-23 16:13:00,1,95.21,69
17837,2011-10-28 16:13:00,8,1511.28,64
17838,2011-11-13 11:20:00,5,2690.40,48
17839,2011-10-28 17:27:00,1,314.00,64
17841,2011-12-08 12:07:00,124,39309.07,23
17843,2011-02-09 15:33:00,1,202.53,325
17844,2011-08-25 11:27:00,1,51.56,128
17846,2011-09-15 15:20:00,1,2033.10,107
17848,2011-09-19 16:49:00,9,901.20,103
17849,2011-05-05 13:46:00,4,605.80,240
17850,2010-12-02 15:27:00,34,5391.21,394
17852,2011-11-28 12:36:00,2,114.34,33
17854,2011-06-07 16:21:00,2,311.26,207
17855,2010-12-02 09:44:00,1,208.97,394
17856,2011-12-08 09:40:00,4,1418.03,23
17857,2011-12-05 13:13:00,23,26879.04,26
17858,2011-12-04 11:56:00,12,5109.91,27
17859,2011-02-08 10:32:00,1,141.92,326
17860,2010-12-06 12:41:00,1,212.90,390
17861,2011-12-06 16:21:00,8,2079.98,25
17862,2011-01-20 12:23:00,1,330.90,345
17863,2011-10-11 13:45:00,6,3160.00,81
17864,2011-11-27 11:15:00,3,511.82,34
17865,2011-11-09 12:08:00,20,10523.82,52
17866,2011-07-20 11:07:00,1,329.65,164
17867,2011-11-09 14:15:00,6,1113.42,52
17869,2011-08-24 16:16:00,5,428.18,129
17870,2011-12-07 15:07:00,12,1792.45,24
17871,2011-05-19 11:32:00,1,155.90,226
17873,2011-09-20 16:41:00,5,1828.56,102
17874,2011-06-07 12:54:00,6,683.46,207
17877,2011-06-22 13:00:00,1,237.61,192
17878,2011-10-27 11:24:00,1,379.45,65
17879,2011-06-19 12:36:00,1,178.52,195
17880,2010-12-10 10:21:00,1,458.92,386
17881,2011-02-08 17:16:00,1,133.35,326
17883,2011-12-06 17:49:00,4,637.49,25
17884,2011-12-06 11:33:00,4,690.87,25
17885,2011-11-27 14:40:00,1,150.69,34
17886,2011-11-08 10:09:00,3,868.86,53
17887,2011-08-02 17:29:00,1,111.35,151
17888,2011-11-18 13:45:00,8,689.45,43
17889,2011-05-11 16:26:00,2,201.37,234
17890,2011-01-21 11:19:00,2,582.69,344
17891,2011-06-30 20:08:00,1,203.86,184
17892,2011-10-14 16:49:00,3,244.10,78
17893,2011-04-28 13:50:00,1,107.21,247
17894,2011-09-29 09:23:00,8,1116.86,93
17895,2011-10-26 17:00:00,1,95.45,66
17896,2011-11-16 13:59:00,1,256.32,45
17897,2011-06-20 11:23:00,3,527.71,194
17898,2011-09-15 14:56:00,2,152.06,107
17899,2011-07-03 14:58:00,1,150.40,181
17900,2011-06-02 14:38:00,2,112.20,212
17901,2011-11-10 17:29:00,1,110.38,51
17904,2011-11-18 12:57:00,1,177.32,43
17905,2011-09-29 17:33:00,4,798.99,93
17906,2011-04-06 17:25:00,1,72.90,269
17908,2010-12-01 11:45:00,1,204.53,395
17911,2011-11-30 14:52:00,1,366.23,31
17912,2011-02-02 14:25:00,5,310.06,332
17913,2011-10-12 10:45:00,2,387.80,80
17914,2011-12-06 11:58:00,1,318.96,25
17917,2011-10-25 13:20:00,3,328.33,67
17919,2011-09-12 13:41:00,1,1304.04,110
17920,2011-12-05 14:29:00,17,3959.79,26
17921,2011-10-06 18:56:00,4,819.81,86
17923,2011-03-02 15:15:00,1,207.50,304
17924,2011-11-28 09:11:00,7,2962.50,33
17925,2010-12-02 10:10:00,1,244.08,394
17926,2011-07-29 14:39:00,2,397.29,155
17928,2011-10-25 13:52:00,2,212.54,67
17929,2011-11-28 16:01:00,4,843.00,33
17930,2011-11-04 10:23:00,5,1740.48,57
17931,2011-07-28 18:33:00,2,405.41,156
17932,2011-11-10 19:49:00,3,1331.57,51
17934,2011-10-19 11:16:00,2,704.25,73
17935,2011-07-24 13:18:00,2,144.14,160
17936,2011-12-04 13:32:00,1,358.99,27
17937,2011-12-01 11:45:00,7,4301.22,30
17939,2011-07-03 12:27:00,1,99.14,181
17940,2011-10-21 13:27:00,10,4020.04,71
17941,2011-08-01 08:30:00,1,304.56,152
17942,2011-12-02 10:45:00,1,77.50,29
17946,2011-04-20 17:00:00,2,146.63,255
17947,2011-11-02 13:05:00,1,176.68,59
17948,2011-07-15 12:58:00,1,358.56,169
17949,2011-12-08 18:46:00,45,58440.88,23
17950,2011-09-28 15:18:00,3,453.85,94
17951,2011-10-31 12:30:00,3,1008.54,61
17954,2011-12-04 14:15:00,12,2305.88,27
17955,2011-05-25 12:00:00,4,557.30,220
17956,2011-04-04 13:47:00,1,12.75,271
17957,2011-10-04 14:58:00,1,111.68,88
17958,2011-08-15 12:19:00,1,508.46,138
17960,2011-06-21 14:15:00,1,73.78,193
17961,2011-11-18 16:55:00,39,1292.69,43
17962,2011-07-20 14:16:00,1,99.86,164
17964,2011-11-08 10:44:00,2,431.17,53
17965,2011-11-02 09:31:00,14,2598.35,59
17966,2011-11-02 10:26:00,5,1098.43,59
17967,2010-12-03 11:19:00,1,110.82,393
17968,2010-12-01 12:23:00,1,238.50,395
17969,2011-06-26 13:00:00,2,228.20,188
17970,2011-05-12 20:03:00,1,536.99,233
17972,2011-04-12 12:16:00,1,135.19,263
17973,2011-10-19 10:34:00,1,337.04,73
17974,2011-11-15 11:37:00,3,645.04,46
17975,2011-11-24 13:27:00,13,4451.26,37
17976,2010-12-02 13:49:00,1,313.29,394
17977,2011-11-10 13:28:00,1,280.70,51
17978,2010-12-09 14:05:00,1,300.92,387
17979,2011-11-04 12:05:00,4,672.80,57
17980,2011-06-27 12:01:00,3,811.45,187
17984,2011-07-17 15:59:00,1,152.68,167
17985,2011-11-17 14:24:00,1,622.35,44
17986,2011-10-14 14:22:00,1,20.80,78
17987,2011-06-07 14:22:00,1,198.57,207
17988,2011-11-28 11:00:00,7,201.12,33
17990,2011-04-17 11:44:00,3,630.84,258
17991,2011-04-28 15:58:00,2,93.35,247
17994,2011-08-10 11:41:00,4,673.24,143
17995,2011-03-03 12:30:00,1,76.10,303
17997,2011-09-26 16:13:00,8,1962.07,96
17999,2011-11-02 15:56:00,2,374.44,59
18001,2011-11-27 16:02:00,2,374.57,34
18004,2010-12-12 13:47:00,1,146.47,384
18005,2011-12-06 11:51:00,2,225.22,25
18006,2011-11-16 16:52:00,1,431.93,45
18008,2011-09-30 15:17:00,9,2078.41,92
18009,2011-04-18 13:36:00,1,247.39,257
18010,2011-03-28 12:27:00,1,174.80,278
18011,2010-12-01 17:35:00,1,102.79,395
18013,2011-07-07 14:11:00,2,187.29,177
18014,2011-11-11 15:28:00,1,154.57,50
18015,2011-12-05 14:49:00,1,120.03,26
18016,2011-11-07 13:25:00,5,1477.66,54
18017,2011-09-19 16:15:00,3,523.00,103
18018,2011-08-23 17:37:00,2,122.14,130
18019,2011-10-19 12:10:00,1,38.45,73
18022,2011-11-04 12:45:00,1,551.59,57
18024,2011-07-10 12:40:00,2,389.78,174
18027,2011-09-02 10:38:00,1,115.31,120
18030,2011-12-05 16:37:00,2,230.65,26
18032,2011-01-09 15:32:00,1,73.50,356
18033,2011-10-05 17:28:00,1,88.87,87
18034,2011-11-18 12:22:00,2,408.98,43
18035,2011-11-04 12:39:00,3,666.92,57
18036,2011-11-07 14:40:00,3,380.94,54
18037,2011-07-08 13:39:00,6,70.02,176
18040,2011-11-20 14:20:00,2,357.20,41
18041,2011-11-28 11:39:00,21,4012.92,33
18042,2011-10-17 11:49:00,1,165.05,75
18043,2011-11-15 12:48:00,3,498.24,46
18044,2011-12-05 14:26:00,10,2088.60,26
18045,2011-10-25 13:07:00,1,178.34,67
18048,2011-05-20 14:58:00,2,172.29,225
18050,2010-12-15 14:25:00,1,74.40,381
18053,2011-09-30 09:05:00,1,300.02,92
18055,2011-12-02 14:25:00,10,6736.09,29
18056,2011-02-24 14:27:00,1,363.65,310
18058,2011-11-30 08:38:00,1,170.16,31
18059,2011-11-16 16:49:00,3,306.46,45
18061,2011-11-18 11:20:00,10,2119.41,43
18062,2011-06-19 14:47:00,3,720.52,195
18064,2011-07-29 16:39:00,2,814.00,155
18065,2011-12-04 10:30:00,14,2392.83,27
18066,2011-09-25 15:30:00,1,318.00,97
18067,2011-10-30 15:58:00,1,386.13,62
18068,2011-02-23 14:50:00,1,101.70,311
18069,2011-11-13 16:03:00,5,1997.59,48
18071,2011-03-27 11:59:00,2,453.00,279
18072,2011-06-07 10:44:00,1,247.44,207
18073,2011-08-17 14:02:00,12,3554.54,136
18074,2010-12-01 09:53:00,1,489.60,395
18075,2011-11-16 15:21:00,10,2611.75,45
18077,2011-12-01 13:32:00,11,2581.46,30
18078,2011-05-06 14:32:00,2,336.13,239
18079,2011-10-25 15:27:00,4,3511.51,67
18080,2011-11-21 08:02:00,2,1231.50,40
18081,2011-11-03 16:30:00,3,343.45,58
18082,2011-11-14 12:45:00,1,601.92,47
18084,2011-11-23 13:57:00,1,90.48,38
18085,2011-01-13 15:17:00,2,689.95,352
18086,2011-03-10 13:34:00,1,101.34,296
18087,2011-09-02 15:12:00,2,4055.72,120
18088,2011-10-09 13:41:00,1,164.06,83
18092,2011-12-07 13:14:00,11,9068.26,24
18093,2011-09-07 15:43:00,4,2106.52,115
18094,2011-09-19 09:28:00,7,3017.30,103
18095,2011-01-31 12:50:00,2,580.05,334
18096,2011-11-28 12:44:00,3,770.12,33
18097,2011-12-02 11:16:00,6,2662.40,29
18099,2011-08-04 15:52:00,1,168.31,149
18101,2011-11-28 13:37:00,2,213.95,33
18102,2011-12-09 11:50:00,60,259657.30,22
18104,2011-11-02 14:07:00,1,754.64,59
18105,2011-11-02 12:04:00,1,113.48,59
18106,2011-01-14 12:23:00,1,398.50,351
18108,2011-03-30 13:56:00,1,271.00,276
18109,2011-12-08 11:36:00,26,7956.92,23
18110,2011-11-20 12:34:00,1,182.80,41
18112,2011-11-27 14:43:00,2,352.69,34
18113,2010-12-06 12:31:00,1,76.32,390
18114,2011-02-22 13:20:00,1,220.10,312
18116,2011-10-03 11:00:00,8,1392.48,89
18117,2011-11-14 12:47:00,1,307.89,47
18118,2011-11-29 11:32:00,26,5574.98,32
18119,2010-12-07 11:59:00,1,180.70,389
18120,2011-05-09 13:45:00,1,111.15,236
18121,2011-07-13 12:53:00,2,652.05,171
18122,2011-12-01 13:08:00,6,1729.28,30
18123,2011-11-15 14:23:00,2,574.44,46
18125,2011-11-10 12:29:00,4,1120.70,51
18126,2011-10-10 12:19:00,1,200.92,82
18127,2011-11-20 14:05:00,3,342.54,41
18129,2011-04-10 14:16:00,1,109.60,265
18130,2011-11-24 14:40:00,3,1059.39,37
18133,2011-05-11 14:14:00,1,931.50,234
18135,2011-11-10 19:32:00,5,678.61,51
18136,2011-10-07 15:40:00,3,784.33,85
18138,2011-02-17 14:51:00,1,152.65,317
18139,2011-11-22 10:44:00,6,8438.34,39
18142,2011-07-05 13:19:00,2,1019.52,179
18143,2011-08-15 12:07:00,2,1000.16,138
18144,2011-12-02 12:46:00,12,2888.75,29
18145,2011-11-27 11:22:00,4,2848.30,34
18146,2011-07-22 12:08:00,2,160.35,162
18147,2011-10-25 11:46:00,2,179.34,67
18149,2011-10-20 12:04:00,3,612.08,72
18150,2011-11-07 16:49:00,3,566.58,54
18151,2011-07-28 11:35:00,2,653.35,156
18154,2011-12-06 16:41:00,2,399.19,25
18155,2011-09-25 13:32:00,3,371.62,97
18156,2011-11-27 12:24:00,2,655.39,34
18158,2011-11-30 16:19:00,2,453.40,31
18159,2011-02-11 14:26:00,1,530.15,323
18160,2011-10-13 15:50:00,2,638.06,79
18161,2011-11-24 16:40:00,5,1618.69,37
18164,2011-11-02 12:56:00,1,399.65,59
18165,2011-06-15 13:23:00,1,302.46,199
18167,2011-11-16 15:56:00,3,1384.86,45
18168,2011-06-16 19:21:00,6,1155.04,198
18169,2011-10-10 12:18:00,1,202.65,82
18170,2011-11-06 14:35:00,3,980.31,55
18171,2011-10-12 09:13:00,5,1231.31,80
18172,2011-11-25 11:12:00,20,7561.68,36
18173,2011-09-14 11:26:00,4,2106.84,108
18174,2011-12-02 16:56:00,1,104.00,29
18176,2010-12-16 15:45:00,1,476.35,380
18177,2011-11-08 14:44:00,6,1340.87,53
18178,2011-08-03 09:30:00,4,1590.81,150
18179,2011-11-30 16:23:00,6,1793.17,31
18180,2011-12-05 08:39:00,6,1843.75,26
18181,2011-11-15 15:08:00,1,361.90,46
18183,2011-04-26 15:26:00,2,632.07,249
18184,2011-11-24 15:28:00,1,49.80,37
18185,2011-04-04 13:42:00,1,304.25,271
18188,2011-11-24 16:46:00,3,2001.04,37
18189,2011-09-23 12:40:00,2,1090.24,99
18190,2011-05-31 14:48:00,2,284.46,214
18191,2011-03-23 12:08:00,1,207.80,283
18192,2011-09-29 09:53:00,1,957.97,93
18193,2011-06-27 13:58:00,1,243.76,187
18194,2011-09-18 13:29:00,1,973.84,104
18196,2011-09-05 16:22:00,2,686.63,117
18198,2011-12-05 14:49:00,17,5405.76,26
18200,2011-08-25 18:45:00,1,149.52,128
18202,2011-05-24 12:12:00,3,1396.99,221
18203,2011-07-05 13:07:00,1,160.42,179
18204,2011-09-29 16:44:00,3,1951.46,93
18205,2011-11-03 13:22:00,2,517.36,58
18209,2011-11-11 12:07:00,1,139.10,50
18210,2011-12-08 11:02:00,6,2621.38,23
18211,2011-11-14 08:10:00,5,600.07,47
18212,2011-01-17 16:14:00,1,203.27,348
18213,2011-04-17 10:21:00,1,232.48,258
18215,2011-09-11 16:05:00,1,299.34,111
18216,2011-11-08 16:55:00,1,481.75,53
18217,2011-11-10 13:18:00,2,621.75,51
18218,2011-05-12 12:53:00,2,641.92,233
18219,2011-12-07 11:43:00,10,2069.77,24
18220,2011-04-27 09:03:00,1,305.28,248
18221,2011-11-17 14:40:00,5,1041.61,44
18222,2011-09-08 10:45:00,1,443.00,114
18223,2011-12-05 09:11:00,14,6484.54,26
18224,2011-03-21 10:30:00,1,158.95,285
18225,2011-12-06 13:27:00,12,5495.85,25
18226,2011-10-26 13:36:00,11,5228.05,66
18227,2011-05-06 12:23:00,1,93.75,239
18228,2011-10-14 09:21:00,2,779.90,78
18229,2011-11-28 09:48:00,20,7276.90,33
18230,2011-11-30 13:22:00,7,2810.20,31
18231,2011-05-31 14:18:00,5,1974.34,214
18232,2011-09-19 11:49:00,4,592.97,103
18233,2011-01-18 08:44:00,1,440.00,347
18235,2011-09-29 08:27:00,3,1796.48,93
18236,2011-11-10 08:06:00,6,882.24,51
18237,2011-12-07 12:49:00,5,987.10,24
18239,2011-05-05 12:38:00,5,1561.61,240
18240,2011-10-24 13:06:00,1,422.58,68
18241,2011-11-30 12:10:00,17,2073.09,31
18242,2011-09-28 13:43:00,4,2232.49,94
18245,2011-12-02 14:48:00,7,2567.06,29
18246,2011-11-16 11:49:00,2,596.10,45
18248,2011-08-09 10:19:00,2,804.02,144
18249,2011-11-22 15:07:00,1,95.34,39
18250,2011-02-02 13:16:00,1,349.27,332
18251,2011-09-13 15:03:00,1,4314.72,109
18252,2011-10-20 12:43:00,2,506.55,72
18255,2011-09-11 13:16:00,1,103.30,111
18257,2011-10-31 14:48:00,8,2337.63,61
18259,2011-11-15 12:34:00,3,2338.60,46
18260,2011-06-20 12:37:00,6,2628.35,194
18261,2011-10-27 15:36:00,2,324.24,65
18262,2011-07-22 16:04:00,1,149.48,162
18263,2011-11-14 09:00:00,3,1213.16,47
18265,2011-09-28 14:10:00,2,801.51,94
18268,2011-07-28 19:13:00,1,25.50,156
18269,2010-12-08 13:53:00,1,168.60,388
18270,2011-11-01 13:57:00,2,283.15,60
18272,2011-12-07 12:43:00,6,3078.58,24
